warning: The `fitz` API is deprecated and will be removed in future. Use `import pymupdf` instead.
(313.3, 391.7, '毌', 5.9)
(313.3, 422.3, '艮', 5.9)
(313.3, 438.0, '九', 5.9)
(313.3, 449.9, '里', 5.9)
(313.5, 368.1, '\ue0e3', 5.9)
(314.2, 114.9, 'h', 4.9)
(314.2, 126.7, 'j', 4.9)
(314.2, 157.3, 'g', 4.9)
(314.2, 169.1, 'g', 4.9)
(314.2, 184.9, 'h', 4.9)
(314.2, 223.3, 'g', 4.9)
(314.2, 269.6, 'n', 4.9)
(314.2, 289.3, 'q', 4.9)
(314.2, 319.8, 'd', 4.9)
(314.2, 331.6, 'e', 4.9)
(314.2, 347.4, 'f', 4.9)
(314.2, 374.0, 'd', 4.9)
(314.2, 385.8, 'e', 4.9)
(314.2, 397.6, 'g', 4.9)
(314.2, 432.1, 'g', 4.9)
(314.2, 443.9, 'j', 4.9)
(314.2, 459.7, 'l', 4.9)
(315.1, 103.1, '戶', 3.9)
(315.1, 111.0, '戸', 3.9)
(315.1, 180.9, '灬', 3.9)
(315.1, 455.8, '圼', 3.9)
(315.2, 107.0, '\ue10e', 3.9)
(315.2, 211.5, '\ue0ac\ue006\ue804', 3.9)
(315.2, 265.6, '\ue05d', 3.9)
(315.2, 281.4, '\ue416\ue417', 3.9)
(315.2, 343.5, '\ue021', 3.9)
(315.2, 428.2, '\ue01c', 3.9)
(320.3, 477.9, '多', 5.9)
(320.3, 483.8, '字', 5.9)
(320.3, 489.7, '根', 5.9)
(320.3, 495.7, '字', 5.9)
(320.3, 501.6, '：', 5.9)
(320.3, 507.5, '首', 5.9)
(320.3, 513.4, '根', 5.9)
(320.3, 519.3, '+', 5.9)
(320.3, 525.2, '次', 5.9)
(320.3, 531.1, '根', 5.9)
(320.3, 537.0, '+', 5.9)
(320.3, 542.9, '末', 5.9)
(320.3, 548.9, '根', 5.9)
(322.2, 97.2, '龙', 5.9)
(322.2, 109.0, '鸟', 5.9)
(322.2, 151.4, '虍', 5.9)
(322.2, 163.2, '景', 5.9)
(322.2, 175.0, '可', 5.9)
(322.2, 205.6, '卩', 5.9)
(322.2, 229.2, '开', 5.9)
(322.2, 259.7, '矢', 5.9)
(322.2, 271.6, '五', 5.9)
(322.2, 313.9, '之', 5.9)
(322.2, 325.7, '几', 5.9)
(322.2, 341.5, '民', 5.9)
(322.2, 368.1, '直', 5.9)
(322.2, 379.9, '母', 5.9)
(322.2, 390.4, '欠', 5.9)
(322.2, 422.3, '亻', 5.9)
(322.2, 438.0, '天', 5.9)
(322.2, 453.8, '瓦', 5.9)
(323.1, 103.1, 'l', 4.9)
(323.1, 130.7, 'n', 4.9)
(323.1, 157.3, 'h', 4.9)
(323.1, 169.1, 'j', 4.9)
(323.1, 180.9, 'k', 4.9)
(323.1, 223.3, 'j', 4.9)
(323.1, 235.1, 'k', 4.9)
(323.1, 265.6, 's', 4.9)
(323.1, 277.5, 'u', 4.9)
(323.1, 319.8, 'i', 4.9)
(323.1, 335.6, 'j', 4.9)
(323.1, 347.4, 'm', 4.9)
(323.1, 374.0, 'i', 4.9)
(323.1, 385.8, 'm', 4.9)
(323.1, 397.6, 'q', 4.9)
(323.1, 432.1, 'r', 4.9)
(323.1, 447.9, 't', 4.9)
(323.1, 459.7, 'w', 4.9)
(323.9, 122.8, '鳥', 3.9)
(323.9, 211.5, '㔾', 3.9)
(323.9, 219.3, '丩', 3.9)
(323.9, 443.9, '夭', 3.9)
(324.0, 114.9, '\ue0d7\ue0da', 3.9)
(324.0, 126.7, '\ue159', 3.9)
(324.0, 215.4, '\ue0b2', 3.9)
(324.0, 331.6, '\ue0d6', 3.9)
(324.0, 428.2, '\ue80e', 3.9)
(331.1, 97.2, '皮', 5.9)
(331.1, 109.0, '酋', 5.9)
(331.1, 120.8, '乌', 5.9)
(331.1, 151.4, '千', 5.9)
(331.1, 205.6, '林', 5.9)
(331.1, 217.4, '皿', 5.9)
(331.1, 227.8, '矛', 5.9)
(331.1, 259.7, '王', 5.9)
(331.1, 313.9, '田', 5.9)
(331.1, 368.1, '生', 5.9)
(331.1, 379.9, '尸', 5.9)
(331.1, 399.6, '毋', 5.9)
(331.9, 103.1, 'p', 4.9)
(331.9, 114.9, 'q', 4.9)
(331.9, 126.7, 'u', 4.9)
(331.9, 161.2, 'q', 4.9)
(331.9, 211.5, 'l', 4.9)
(331.9, 223.3, 'm', 4.9)
(331.9, 235.1, 'm', 4.9)
(331.9, 277.5, 'w', 4.9)
(331.9, 319.8, 't', 4.9)
(331.9, 374.0, 's', 4.9)
(331.9, 393.7, 's', 4.9)
(331.9, 405.5, 'u', 4.9)
(332.8, 269.6, '壬', 3.9)
(332.8, 273.5, '⺩', 3.9)
(332.9, 157.3, '\ue11e', 3.9)
(332.9, 265.6, '\ue102', 3.9)
(332.9, 385.8, '\ue031\ue06b', 3.9)
(339.9, 97.2, '鱼', 5.9)
(339.9, 113.0, '象', 5.9)
(339.9, 128.7, '酉', 5.9)
(339.9, 151.4, '聿', 5.9)
(339.9, 205.6, '丨', 5.9)
(339.9, 217.4, '四', 5.9)
(339.9, 259.7, '月', 5.9)
(339.9, 368.1, '羽', 5.9)
(339.9, 379.9, '习', 5.9)
(339.9, 391.7, '心', 5.9)
(340.8, 107.0, 'v', 4.9)
(340.8, 122.8, 'x', 4.9)
(340.8, 134.6, 'y', 4.9)
(340.8, 180.9, 'v', 4.9)
(340.8, 211.5, 's', 4.9)
(340.8, 227.2, 's', 4.9)
(340.8, 285.3, 'y', 4.9)
(340.8, 374.0, 'v', 4.9)
(340.8, 385.8, 'x', 4.9)
(340.8, 405.5, 'x', 4.9)
(341.7, 103.1, '魚', 3.9)
(341.7, 118.9, '\ue010', 3.9)
(341.7, 157.3, '肀', 3.9)
(341.7, 161.2, '\ue0f1\ue06d\ue06e\ue114\ue035', 3.9)
(341.7, 223.3, '罒', 3.9)
(341.7, 265.6, '\ue0d2\ue083\ue988', 3.9)
(341.7, 277.5, '冃', 3.9)
(341.7, 281.4, '\ue10b', 3.9)
(341.7, 397.6, '忄', 3.9)
(341.7, 401.6, '\ue121', 3.9)
(348.8, 151.4, '夕', 5.9)
(348.8, 205.6, '无', 5.9)
(348.8, 229.2, '予', 5.9)
(348.8, 368.1, '业', 5.9)
(349.7, 157.3, 'x', 4.9)
(349.7, 223.3, 'u', 4.9)
(349.7, 235.1, 'v', 4.9)
(349.7, 393.7, 'y', 4.9)
(350.5, 211.5, '無', 3.9)
(350.5, 215.4, '旡', 3.9)
(350.5, 219.3, '兂', 3.9)
(350.6, 374.0, '\ue42f\ue42e\ue120\ue408\ue430', 3.9)
(357.7, 205.6, '文', 5.9)
(358.5, 211.5, 'w', 4.9)
